,Score
0,0.5442558526992798
1,0.5187774896621704
4,0.5114401578903198
12,0.5119345188140869
17,0.5126186609268188
24,0.5021123886108398
30,0.5433628559112549
32,0.5376777648925781
35,0.5358147621154785
37,0.48933494091033936
40,0.5028752088546753
44,0.4632272720336914
45,0.4717143774032593
49,0.4898606538772583
50,0.4946610927581787
71,0.5193690061569214
72,0.502860426902771
73,0.5129156112670898
74,0.5083086490631104
75,0.4849708080291748
79,0.549262285232544
84,0.5230710506439209
86,0.4776238203048706
87,0.49078333377838135
91,0.5037285089492798
94,0.47106194496154785
97,0.5250240564346313
99,0.5189113616943359
102,0.5360569953918457
104,0.504808783531189
106,0.5636769533157349
114,0.4795048236846924
116,0.4795048236846924
124,0.5229138135910034
134,0.4987236261367798
135,0.5397711992263794
141,0.5537979602813721
147,0.4947061538696289
148,0.47466814517974854
152,0.5254050493240356
158,0.4894605875015259
169,0.462117075920105
173,0.49411308765411377
174,0.5425012111663818
178,0.5131036043167114
179,0.5172119140625
182,0.4781007766723633
183,0.48465585708618164
197,0.5205011367797852
212,0.5016573667526245
214,0.47833120822906494
217,0.5306328535079956
220,0.51628577709198
221,0.5232681035995483
227,0.5086822509765625
230,0.5010887384414673
234,0.4672527313232422
235,0.46996545791625977
236,0.4879779815673828
237,0.49709761142730713
244,0.4795112609863281
247,0.524865984916687
252,0.5095328092575073
253,0.5217831134796143
259,0.49470746517181396
269,0.48469245433807373
275,0.5414340496063232
280,0.4998050928115845
283,0.48317086696624756
286,0.4918661117553711
289,0.505736231803894
296,0.4840366840362549
297,0.46803271770477295
303,0.49282026290893555
304,0.5349860191345215
305,0.51225745677948
306,0.49290144443511963
310,0.5093487501144409
314,0.5467513799667358
317,0.5192804336547852
319,0.5302258729934692
326,0.47820866107940674
327,0.47827088832855225
328,0.4808856248855591
331,0.495999813079834
332,0.4674328565597534
334,0.5194003582000732
336,0.490337610244751
341,0.5309625864028931
343,0.4874829053878784
346,0.4574488401412964
347,0.4723541736602783
352,0.521453857421875
357,0.49487972259521484
358,0.5030168294906616
359,0.5030168294906616
363,0.5147989988327026
368,0.49894726276397705
370,0.5161999464035034
376,0.5213261842727661
377,0.5059492588043213
382,0.5009982585906982
384,0.4774070978164673
386,0.4840531349182129
399,0.508872389793396
400,0.4533424377441406
413,0.4990185499191284
414,0.5167833566665649
416,0.5058730840682983
422,0.5147857666015625
433,0.49745821952819824
434,0.5249736309051514
436,0.4846827983856201
438,0.5244190692901611
442,0.5094228982925415
443,0.4927915334701538
446,0.5100705623626709
447,0.5421925783157349
448,0.5203756093978882
449,0.5255391597747803
450,0.5295597314834595
454,0.5016460418701172
459,0.5160955190658569
464,0.5050451755523682
466,0.5378719568252563
480,0.4472159147262573
484,0.4856921434402466
486,0.5039178133010864
488,0.5626615285873413
490,0.5292720794677734
498,0.48047351837158203
499,0.4683147668838501
506,0.4751880168914795
512,0.44717085361480713
513,0.4803987741470337
514,0.4498481750488281
515,0.4687439203262329
519,0.48293018341064453
531,0.4792463779449463
534,0.4512253999710083
538,0.4575035572052002
540,0.45217466354370117
541,0.4768718481063843
544,0.439855694770813
545,0.4804285764694214
546,0.4804285764694214
547,0.4835435152053833
561,0.4923480749130249
563,0.48897087574005127
565,0.4638044834136963
567,0.48100733757019043
570,0.5017119646072388
571,0.4602358341217041
572,0.47537529468536377
580,0.48255228996276855
586,0.4759175777435303
596,0.5089744329452515
598,0.4872288703918457
599,0.4773479700088501
601,0.5027905702590942
605,0.5029960870742798
608,0.5154967308044434
617,0.4707462787628174
621,0.525495171546936
622,0.5201612710952759
629,0.48983490467071533
630,0.5298659801483154
631,0.4747023582458496
639,0.47209835052490234
644,0.5157173871994019
647,0.560727596282959
655,0.5207140445709229
656,0.5194823741912842
